"datetime","date","creditor","contract_title","credit_agreement_total_volume","agreement_start_datetime","agreement_finish_datetime","ral_credit_transh_getting_deadline","limitdeadline","credit_line_type","payment_date","amount","amount_minus","payments_cumsum","date_merge","tranch_volume","transh_cumsum","dolg","limit_date","ral_limit_date","date_y","credit_limit","payment_correct_credit_limit","free_remaining"
"2024-03-30 00:00:00","2024-03-30","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-03-30","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-03-30","8000000000","0","0"
"2024-03-31 00:00:00","2024-03-31","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-03-31","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-03-31","8000000000","0","0"
"2024-04-01 00:00:00","2024-04-01","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-01","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-01","8000000000","0","0"
"2024-04-02 00:00:00","2024-04-02","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-02","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-02","8000000000","0","0"
"2024-04-03 00:00:00","2024-04-03","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-03","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-03","8000000000","0","0"
"2024-04-04 00:00:00","2024-04-04","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-04","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-04","8000000000","0","0"
"2024-04-05 00:00:00","2024-04-05","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-05","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-05","8000000000","0","0"
"2024-04-06 00:00:00","2024-04-06","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-06","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-06","8000000000","0","0"
"2024-04-07 00:00:00","2024-04-07","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-07","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-07","8000000000","0","0"
"2024-04-08 00:00:00","2024-04-08","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-08","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-08","8000000000","0","0"
"2024-04-09 00:00:00","2024-04-09","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-09","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-09","8000000000","0","0"
"2024-04-10 00:00:00","2024-04-10","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-10","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-10","8000000000","0","0"
"2024-04-11 00:00:00","2024-04-11","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-11","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-11","8000000000","0","0"
"2024-04-12 00:00:00","2024-04-12","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-12","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-12","8000000000","0","0"
"2024-04-13 00:00:00","2024-04-13","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-13","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-13","8000000000","0","0"
"2024-04-14 00:00:00","2024-04-14","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-14","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-14","8000000000","0","0"
"2024-04-15 00:00:00","2024-04-15","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-15","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-15","8000000000","0","0"
"2024-04-16 00:00:00","2024-04-16","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-16","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-16","8000000000","0","0"
"2024-04-17 00:00:00","2024-04-17","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-17","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-17","8000000000","0","0"
"2024-04-18 00:00:00","2024-04-18","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-18","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-18","8000000000","0","0"
"2024-04-19 00:00:00","2024-04-19","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-19","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-19","8000000000","0","0"
"2024-04-20 00:00:00","2024-04-20","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-20","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-20","8000000000","0","0"
"2024-04-21 00:00:00","2024-04-21","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-21","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-21","8000000000","0","0"
"2024-04-22 00:00:00","2024-04-22","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-22","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-22","8000000000","0","0"
"2024-04-23 00:00:00","2024-04-23","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-23","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-23","8000000000","0","0"
"2024-04-24 00:00:00","2024-04-24","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-24","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-24","8000000000","0","0"
"2024-04-25 00:00:00","2024-04-25","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-25","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-25","8000000000","0","0"
"2024-04-26 00:00:00","2024-04-26","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-26","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-26","8000000000","0","0"
"2024-04-27 00:00:00","2024-04-27","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-27","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-27","8000000000","0","0"
"2024-04-28 00:00:00","2024-04-28","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-28","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-28","8000000000","0","0"
"2024-04-29 00:00:00","2024-04-29","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-29","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-29","8000000000","0","0"
"2024-04-30 00:00:00","2024-04-30","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-04-30","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-04-30","8000000000","0","0"
"2024-05-01 00:00:00","2024-05-01","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-01","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-01","8000000000","0","0"
"2024-05-02 00:00:00","2024-05-02","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-02","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-02","8000000000","0","0"
"2024-05-03 00:00:00","2024-05-03","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-03","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-03","8000000000","0","0"
"2024-05-04 00:00:00","2024-05-04","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-04","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-04","8000000000","0","0"
"2024-05-05 00:00:00","2024-05-05","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-05","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-05","8000000000","0","0"
"2024-05-06 00:00:00","2024-05-06","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-06","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-06","8000000000","0","0"
"2024-05-07 00:00:00","2024-05-07","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-07","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-07","8000000000","0","0"
"2024-05-08 00:00:00","2024-05-08","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-08","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-08","8000000000","0","0"
"2024-05-09 00:00:00","2024-05-09","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-09","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-09","8000000000","0","0"
"2024-05-10 00:00:00","2024-05-10","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-10","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-10","8000000000","0","0"
"2024-05-11 00:00:00","2024-05-11","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-11","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-11","8000000000","0","0"
"2024-05-12 00:00:00","2024-05-12","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-12","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-12","8000000000","0","0"
"2024-05-13 00:00:00","2024-05-13","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-13","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-13","8000000000","0","0"
"2024-05-14 00:00:00","2024-05-14","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-14","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-14","8000000000","0","0"
"2024-05-15 00:00:00","2024-05-15","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-15","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-15","8000000000","0","0"
"2024-05-16 00:00:00","2024-05-16","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-16","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-16","8000000000","0","0"
"2024-05-17 00:00:00","2024-05-17","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-17","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-17","8000000000","0","0"
"2024-05-18 00:00:00","2024-05-18","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-18","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-18","8000000000","0","0"
"2024-05-19 00:00:00","2024-05-19","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-19","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-19","8000000000","0","0"
"2024-05-20 00:00:00","2024-05-20","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-20","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-20","8000000000","0","0"
"2024-05-21 00:00:00","2024-05-21","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-21","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-21","8000000000","0","0"
"2024-05-22 00:00:00","2024-05-22","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-22","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-22","8000000000","0","0"
"2024-05-23 00:00:00","2024-05-23","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-23","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-23","8000000000","0","0"
"2024-05-24 00:00:00","2024-05-24","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-24","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-24","8000000000","0","0"
"2024-05-25 00:00:00","2024-05-25","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-25","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-25","8000000000","0","0"
"2024-05-26 00:00:00","2024-05-26","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-26","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-26","8000000000","0","0"
"2024-05-27 00:00:00","2024-05-27","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-27","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-27","8000000000","0","0"
"2024-05-28 00:00:00","2024-05-28","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-28","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-28","8000000000","0","0"
"2024-05-29 00:00:00","2024-05-29","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-29","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-29","8000000000","0","0"
"2024-05-30 00:00:00","2024-05-30","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-30","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-30","8000000000","0","0"
"2024-05-31 00:00:00","2024-05-31","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-05-31","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-05-31","8000000000","0","0"
"2024-06-01 00:00:00","2024-06-01","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-01","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-01","8000000000","0","0"
"2024-06-02 00:00:00","2024-06-02","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-02","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-02","8000000000","0","0"
"2024-06-03 00:00:00","2024-06-03","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-03","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-03","8000000000","0","0"
"2024-06-04 00:00:00","2024-06-04","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-04","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-04","8000000000","0","0"
"2024-06-05 00:00:00","2024-06-05","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-05","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-05","8000000000","0","0"
"2024-06-06 00:00:00","2024-06-06","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-06","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-06","8000000000","0","0"
"2024-06-07 00:00:00","2024-06-07","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-07","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-07","8000000000","0","0"
"2024-06-08 00:00:00","2024-06-08","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-08","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-08","8000000000","0","0"
"2024-06-09 00:00:00","2024-06-09","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-09","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-09","8000000000","0","0"
"2024-06-10 00:00:00","2024-06-10","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-10","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-10","8000000000","0","0"
"2024-06-11 00:00:00","2024-06-11","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-11","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-11","8000000000","0","0"
"2024-06-12 00:00:00","2024-06-12","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-12","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-12","8000000000","0","0"
"2024-06-13 00:00:00","2024-06-13","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-13","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-13","8000000000","0","0"
"2024-06-14 00:00:00","2024-06-14","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-14","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-14","8000000000","0","0"
"2024-06-15 00:00:00","2024-06-15","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-15","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-15","8000000000","0","0"
"2024-06-16 00:00:00","2024-06-16","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-16","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-16","8000000000","0","0"
"2024-06-17 00:00:00","2024-06-17","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-17","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-17","8000000000","0","0"
"2024-06-18 00:00:00","2024-06-18","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-18","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-18","8000000000","0","0"
"2024-06-19 00:00:00","2024-06-19","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-19","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-19","8000000000","0","0"
"2024-06-20 00:00:00","2024-06-20","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-20","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-20","8000000000","0","0"
"2024-06-21 00:00:00","2024-06-21","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-21","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-21","8000000000","0","0"
"2024-06-22 00:00:00","2024-06-22","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-22","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-22","8000000000","0","0"
"2024-06-23 00:00:00","2024-06-23","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-23","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-23","8000000000","0","0"
"2024-06-24 00:00:00","2024-06-24","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-24","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-24","8000000000","0","0"
"2024-06-25 00:00:00","2024-06-25","Банк 6","Договор № 5071","8000000000","2020-06-03 00:00:00","2025-05-28 00:00:00","2050-01-01 00:00:00","2050-01-01 00:00:00",NULL,NULL,"0","0","0","2024-06-25","0","8000000000","8000000000","2050-01-01","2050-01-01","2024-06-25","8000000000","0","0"
